timestamp,shift,category,subcategory,time_span,aggregate,source_sheet
2021-12-14 00:00:00,2.0,Электрик,МТЗ,73.0,МШР №1,Декабрь 2021
2021-12-14 00:00:00,2.0,Мех,ППР,197.0,МШР №2,Декабрь 2021
2021-12-14 00:00:00,2.0,Электрик,МТЗ,25.0,МШР №2,Декабрь 2021
2021-12-14 00:00:00,2.0,Мех,ППР,438.0,МШР №3,Декабрь 2021
2021-12-14 00:00:00,2.0,Мех,ППР,189.0,МШР №4,Декабрь 2021
2021-12-16 00:00:00,2.0,Электрик,МТЗ,55.0,МШР №1,Декабрь 2021
2021-12-16 00:00:00,2.0,Электрик,МТЗ,48.0,МШР №2,Декабрь 2021
2021-12-16 00:00:00,2.0,Электрик,"МТЗ, регулировка и настройка МТЗ",81.0,МШР №3,Декабрь 2021
2021-12-16 00:00:00,2.0,Электрик,МТЗ,32.0,МШР №4,Декабрь 2021
2021-12-17 00:00:00,1.0,Тех,Перегруз,41.0,МШР №3,Декабрь 2021
2021-12-17 00:00:00,2.0,Электрик,Замена пускателя и проверка системы охлажения ЩУ,82.0,МШР №1,Декабрь 2021
2021-12-17 00:00:00,2.0,Электрик,"Замена пускателя и проверка диодного моста, замена прокладки на загрузочной течке",85.0,МШР №2,Декабрь 2021
2021-12-17 00:00:00,2.0,Электрик,"Продувка, очистка и проверка воздушной системы",101.0,МШР №4,Декабрь 2021
2021-12-18 00:00:00,2.0,Мех,Изменения схемы флотации,275.0,МШР №2,Декабрь 2021
2021-12-19 00:00:00,2.0,Тех,Перегруз,10.0,МШР №3,Декабрь 2021
2021-12-20 00:00:00,1.0,Тех,Подтяжка болтов,20.0,МШР №3,Декабрь 2021
2021-12-21 00:00:00,1.0,Тех,"Перегруз, отст руды, забивка бункера",25.0,МШР №1,Декабрь 2021
2021-12-21 00:00:00,1.0,Тех,Перегруз,18.0,МШР №3,Декабрь 2021
2021-12-22 00:00:00,1.0,Тех,Перегруз,51.0,МШР №1,Декабрь 2021
2021-12-22 00:00:00,1.0,Электрик,Проверка воздушной системы,15.0,МШР №2,Декабрь 2021
2021-12-22 00:00:00,1.0,Тех,Перегруз,16.0,МШР №3,Декабрь 2021
2021-12-22 00:00:00,2.0,Тех,забиваются бункра,20.0,МШР №1,Декабрь 2021
2021-12-22 00:00:00,2.0,Тех,забиваются бункра,15.0,МШР №4,Декабрь 2021
2021-12-24 00:00:00,1.0,Электрик,сгорел эл/дв на питательном конвейере 17,293.0,МШР №3,Декабрь 2021
2021-12-24 00:00:00,1.0,Тех,Подтяжка болтов,17.0,МШР №3,Декабрь 2021
2021-12-24 00:00:00,2.0,Электрик,демонтаж и монтаж эл/дв на питательном конвейере 17,310.0,МШР №3,Декабрь 2021
2021-12-24 00:00:00,2.0,Мех,,40.0,МШР №4,Декабрь 2021
2021-12-24 00:00:00,2.0,Электрик,,48.0,МШР №4,Декабрь 2021
2021-12-24 00:00:00,2.0,Тех,,40.0,МШР №4,Декабрь 2021
2021-12-27 00:00:00,1.0,Тех,Перегруз,10.0,МШР №3,Декабрь 2021
2021-12-27 00:00:00,2.0,Тех,Перегруз,15.0,МШР №3,Декабрь 2021
2021-12-27 00:00:00,2.0,Электрик,Сработала защита на преобразователе частотника,32.0,МШР №4,Декабрь 2021
2021-12-29 00:00:00,1.0,Тех,Перегруз,15.0,МШР №1,Декабрь 2021
2021-12-29 00:00:00,1.0,Тех,Перегруз,15.0,МШР №3,Декабрь 2021
2021-12-29 00:00:00,2.0,Мех,подтяжка анкерных болтов коренных подшипников,13.0,МШР №1,Декабрь 2021
2021-12-30 00:00:00,2.0,Мех,подтяжка анкерных болтов коренных подшипников,25.0,МШР №1,Декабрь 2021
2021-12-31 00:00:00,2.0,Мех,сварочные работы на коробе улиткового питателя,87.0,МШР №1,Декабрь 2021
2021-12-31 00:00:00,2.0,Другие,отключение на линии 35 кВ KEGOC,41.0,МШР №1,Декабрь 2021
2021-12-31 00:00:00,2.0,Другие,отключение на линии 35 кВ KEGOC,36.0,МШР №2,Декабрь 2021
2021-12-31 00:00:00,2.0,Другие,отключение на линии 35 кВ KEGOC,44.0,МШР №3,Декабрь 2021
2021-12-31 00:00:00,2.0,Другие,отключение на линии 35 кВ KEGOC,43.0,МШР №4,Декабрь 2021
2021-01-01 00:00:00,1.0,Тех,,14.0,МШР №1,Январь 2022
2021-01-01 00:00:00,1.0,Электрик,ревизия камеры и компрессора,47.0,МШР №2,Январь 2022
2021-01-01 00:00:00,2.0,Мех,сварочные работы на улитковом коробе,650.0,МШР №1,Январь 2022
2021-01-01 00:00:00,2.0,Мех,,10.0,МШР №3,Январь 2022
2021-01-01 00:00:00,2.0,Тех,забился бункер,6.0,МШР №4,Январь 2022
2021-01-02 00:00:00,1.0,Тех,подтяжка болтов,33.0,МШР №1,Январь 2022
2021-01-02 00:00:00,2.0,Тех,перегруз,10.0,МШР №1,Январь 2022
2021-01-02 00:00:00,2.0,Тех,перегруз,10.0,МШР №4,Январь 2022
2021-01-03 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,Январь 2022
2021-01-03 00:00:00,2.0,Мех,Регулировка контрапривода.,91.0,МШР №1,Январь 2022
2021-01-03 00:00:00,2.0,Электрик,поменяли  воздушную патрубок,82.0,МШР №1,Январь 2022
2021-01-03 00:00:00,2.0,Тех,забился бункер,4.0,МШР №3,Январь 2022
2021-01-04 00:00:00,1.0,Тех,перегруз,3.0,МШР №3,Январь 2022
2021-01-04 00:00:00,2.0,Мех,сварочные работы,70.0,МШР №4,Январь 2022
2021-01-05 00:00:00,2.0,Тех,подтяжка болтов,45.0,МШР №1,Январь 2022
2021-01-05 00:00:00,2.0,Тех,забился бункер,5.0,МШР №4,Январь 2022
2021-01-06 00:00:00,2.0,Мех,замена футеровки,348.0,МШР №1,Январь 2022
2021-01-07 00:00:00,1.0,Тех,"забился бункер, перегруз",35.0,МШР №1,Январь 2022
2021-01-07 00:00:00,2.0,Электрик,выбил автомат,6.0,МШР №1,Январь 2022
2021-01-07 00:00:00,2.0,Электрик,выбил автомат,6.0,МШР №3,Январь 2022
2021-01-07 00:00:00,2.0,Тех,перегруз,10.0,МШР №3,Январь 2022
2021-01-07 00:00:00,2.0,Электрик,выбил автомат,6.0,МШР №4,Январь 2022
2021-01-08 00:00:00,1.0,Тех,перегруз,46.0,МШР №1,Январь 2022
2021-01-08 00:00:00,1.0,Мех,сварочные работы,57.0,МШР №2,Январь 2022
2021-01-08 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,Январь 2022
2021-01-08 00:00:00,2.0,Тех,перегруз,5.0,МШР №1,Январь 2022
2021-01-08 00:00:00,2.0,Тех,перегруз,21.0,МШР №3,Январь 2022
2021-01-08 00:00:00,2.0,Тех,перегруз,9.0,МШР №4,Январь 2022
2021-01-09 00:00:00,1.0,Электрик,сгорела электродвигатель питателя,125.0,МШР №3,Январь 2022
2021-01-09 00:00:00,2.0,Электрик,замена теплового реле,15.0,МШР №1,Январь 2022
2021-01-09 00:00:00,2.0,Электрик,"замена контактора (пускатель), центровка электродвигателя",69.0,МШР №3,Январь 2022
2021-01-10 00:00:00,1.0,Мех,выдавила решетку в мельнице на выходе,495.0,МШР №1,Январь 2022
2021-01-10 00:00:00,2.0,Мех,,172.0,МШР №1,Январь 2022
2021-01-12 00:00:00,1.0,Мех,подтяжка анкерных болтов,88.0,МШР №4,Январь 2022
2021-01-12 00:00:00,2.0,Мех,,35.0,МШР №4,Январь 2022
2021-01-15 00:00:00,1.0,Тех,подтяжка болтов,10.0,МШР №3,Январь 2022
2021-01-15 00:00:00,2.0,Другие,"отключение на линии 35 кВ, погодные условия",480.0,МШР №1,Январь 2022
2021-01-16 00:00:00,1.0,Другие,,95.0,МШР №1,Январь 2022
2021-01-16 00:00:00,2.0,Электрик,самопроизвольная остановка,20.0,МШР №1,Январь 2022
2021-01-16 00:00:00,2.0,Электрик,самопроизвольная остановка,18.0,МШР №2,Январь 2022
2021-01-17 00:00:00,1.0,Тех,перегруз,15.0,МШР №1,Январь 2022
2021-01-17 00:00:00,1.0,Электрик,замена камеры,50.0,МШР №2,Январь 2022
2021-01-17 00:00:00,1.0,Тех,перегруз,25.0,МШР №3,Январь 2022
2021-01-17 00:00:00,2.0,Электрик,самопроизвольная остановка,13.0,МШР №1,Январь 2022
2021-01-17 00:00:00,2.0,Электрик,"замена камеры, самопроизвольная остановка",87.0,МШР №2,Январь 2022
2021-01-18 00:00:00,1.0,Тех,"перегруз, забился бункер",10.0,МШР №1,Январь 2022
2021-01-18 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,Январь 2022
2021-01-18 00:00:00,2.0,Тех,перегруз,25.0,МШР №1,Январь 2022
2021-01-18 00:00:00,2.0,Тех,перегруз,9.0,МШР №3,Январь 2022
2021-01-19 00:00:00,1.0,Тех,перегруз,30.0,МШР №3,Январь 2022
2021-01-19 00:00:00,2.0,Тех,перегруз,50.0,МШР №1,Январь 2022
2021-01-19 00:00:00,2.0,Мех,заклепали ленту,17.0,МШР №3,Январь 2022
2021-01-19 00:00:00,2.0,Тех,перегруз,16.0,МШР №3,Январь 2022
2021-01-20 00:00:00,1.0,Тех,перегруз,31.0,МШР №1,Январь 2022
2021-01-20 00:00:00,1.0,Тех,перегруз,19.0,МШР №3,Январь 2022
2021-01-20 00:00:00,2.0,Тех,забился бункер,10.0,МШР №1,Январь 2022
2021-01-20 00:00:00,2.0,Тех,перегруз,10.0,МШР №4,Январь 2022
2021-01-20 00:00:00,2.0,Другие,замена реле,35.0,МШР №4,Январь 2022
2021-01-22 00:00:00,2.0,Тех,перегруз,25.0,МШР №1,Январь 2022
2021-01-23 00:00:00,2.0,Тех,перегруз,14.0,МШР №1,Январь 2022
2021-01-24 00:00:00,1.0,Тех,забился бункер,15.0,МШР №1,Январь 2022
2021-01-24 00:00:00,1.0,Тех,перегруз,27.0,МШР №3,Январь 2022
2021-01-24 00:00:00,2.0,Электрик,ревизия барабана,24.0,МШР №1,Январь 2022
2021-01-24 00:00:00,2.0,Электрик,замена пускателей возбуждения,14.0,МШР №2,Январь 2022
2021-01-24 00:00:00,2.0,Тех,"прохудилась труба и залило маслостанцию пульпой, сработала датчик масло",55.0,МШР №2,Январь 2022
2021-01-24 00:00:00,2.0,Тех,перегруз,13.0,МШР №3,Январь 2022
2021-01-25 00:00:00,2.0,Тех,,10.0,МШР №1,Январь 2022
2021-01-26 00:00:00,1.0,Тех,,10.0,МШР №1,Январь 2022
2021-01-27 00:00:00,2.0,Тех,шуровка бункера,10.0,МШР №3,Январь 2022
2021-01-27 00:00:00,2.0,Тех,шуровка бункера,22.0,МШР №4,Январь 2022
2021-01-28 00:00:00,1.0,Тех,"подтяжка болтов, сварочные работы, шуровка бункера",36.0,МШР №3,Январь 2022
2021-01-28 00:00:00,1.0,Тех,"шуровка бункера, переход с насосов с 7 на 8",30.0,МШР №4,Январь 2022
2021-01-28 00:00:00,2.0,Тех,шуровка бункера,10.0,МШР №1,Январь 2022
2021-01-30 00:00:00,2.0,Тех,"перегруз, шуровка бункера",26.0,МШР №3,Январь 2022
2021-01-31 00:00:00,2.0,Электрик,,92.0,МШР №4,Январь 2022
2022-02-01 00:00:00,1.0,Тех,Шуровка бункера,10.0,МШР №4,февраль 2022
2022-02-01 00:00:00,2.0,Тех,перегруз,25.0,МШР №1,февраль 2022
2022-02-02 00:00:00,1.0,Тех,перегруз,18.0,МШР №1,февраль 2022
2022-02-02 00:00:00,1.0,Мех,ППР-замена футеровок,1875.0,МШР №4,февраль 2022
2022-02-02 00:00:00,2.0,Тех,перегруз,20.0,МШР №1,февраль 2022
2022-02-02 00:00:00,2.0,Тех,перегруз,15.0,МШР №3,февраль 2022
2022-02-03 00:00:00,1.0,Тех,перегруз,41.0,МШР №1,февраль 2022
2022-02-03 00:00:00,1.0,Тех,перегруз,10.0,МШР №3,февраль 2022
2022-02-04 00:00:00,1.0,Тех,протяжка болтов,15.0,МШР №3,февраль 2022
2022-02-04 00:00:00,2.0,Тех,Забился желоб,10.0,МШР №1,февраль 2022
2022-02-05 00:00:00,1.0,Мех,ППР-замена футеровок,4140.0,МШР №1,февраль 2022
2022-02-08 00:00:00,1.0,Электрик,,148.0,МШР №3,февраль 2022
2022-02-08 00:00:00,2.0,Тех,протяжка болтов,66.0,МШР №1,февраль 2022
2022-02-08 00:00:00,2.0,Тех,перегруз,15.0,МШР №4,февраль 2022
2022-02-09 00:00:00,2.0,Тех,протяжка болтов,5.0,МШР №1,февраль 2022
2022-02-09 00:00:00,2.0,Тех,протяжка болтов,11.0,МШР №3,февраль 2022
2022-02-11 00:00:00,1.0,Тех,"перегруз, шуровка",25.0,МШР №3,февраль 2022
2022-02-11 00:00:00,2.0,Тех,протяжка болтов,10.0,МШР №1,февраль 2022
2022-02-12 00:00:00,1.0,Электрик,по эл/части,10.0,МШР №1,февраль 2022
2022-02-12 00:00:00,1.0,Тех,перегруз,10.0,МШР №1,февраль 2022
2022-02-12 00:00:00,1.0,Электрик,по эл/части,70.0,МШР №2,февраль 2022
2022-02-12 00:00:00,2.0,Тех,"перегруз,протяжка болтов",47.0,МШР №1,февраль 2022
2022-02-12 00:00:00,2.0,Электрик,по эл/части,179.0,МШР №2,февраль 2022
2022-02-12 00:00:00,2.0,Тех,перегруз,10.0,МШР №3,февраль 2022
2022-02-13 00:00:00,1.0,Тех,"перегруз, шуровка бункера",20.0,МШР №1,февраль 2022
2022-02-13 00:00:00,1.0,Мех,сварочные работы,60.0,МШР №3,февраль 2022
2022-02-13 00:00:00,1.0,Тех,перегруз,30.0,МШР №3,февраль 2022
2022-02-13 00:00:00,2.0,Мех,подтяжка анкерных болтов,399.0,МШР №1,февраль 2022
2022-02-13 00:00:00,2.0,Тех,перегруз,12.0,МШР №1,февраль 2022
2022-02-14 00:00:00,1.0,Тех,перегруз,10.0,МШР №1,февраль 2022
2022-02-14 00:00:00,1.0,Тех,перегруз,20.0,МШР №3,февраль 2022
2022-02-14 00:00:00,1.0,Тех,перегруз,20.0,МШР №4,февраль 2022
2022-02-14 00:00:00,2.0,Тех,перегруз,45.0,МШР №1,февраль 2022
2022-02-14 00:00:00,2.0,Тех,перегруз,47.0,МШР №3,февраль 2022
2022-02-15 00:00:00,1.0,Тех,забилась течка,10.0,МШР №3,февраль 2022
2022-02-15 00:00:00,2.0,Тех,"протяжка болтов, забился бункер",93.0,МШР №1,февраль 2022
