дата,смена,час,тип_данных,значение,агрегат
2026-01-21,1,1,производительность,10.96,мельница_5
2026-01-21,1,1,производительность,108.553,всего
2026-01-21,1,1,выпуск_мкр,4.0,МКР
2026-01-21,1,2,производительность,40.4,мельница_1
2026-01-21,1,2,производительность,0.0,мельница_2
2026-01-21,1,2,производительность,39.251,мельница_3
2026-01-21,1,2,производительность,37.0,мельница_4
2026-01-21,1,2,производительность,12.25,мельница_5
2026-01-21,1,2,производительность,128.901,всего
2026-01-21,1,2,выпуск_мкр,6.0,МКР
2026-01-21,1,3,производительность,42.3,мельница_1
2026-01-21,1,3,производительность,0.0,мельница_2
2026-01-21,1,3,производительность,30.051,мельница_3
2026-01-21,1,3,производительность,38.0,мельница_4
2026-01-21,1,3,производительность,11.82,мельница_5
2026-01-21,1,3,производительность,122.17099999999999,всего
2026-01-21,1,3,выпуск_мкр,5.0,МКР
2026-01-21,1,4,производительность,40.7,мельница_1
2026-01-21,1,4,производительность,0.0,мельница_2
2026-01-21,1,4,производительность,41.943,мельница_3
2026-01-21,1,4,производительность,38.0,мельница_4
2026-01-21,1,4,производительность,10.83,мельница_5
2026-01-21,1,4,производительность,131.473,всего
2026-01-21,1,4,выпуск_мкр,6.0,МКР
2026-01-21,1,5,плотность,71.0,мельница_1
2026-01-21,1,5,плотность,60.0,мельница_2
2026-01-21,1,5,плотность,74.0,мельница_3
2026-01-21,1,5,плотность,66.0,мельница_4
2026-01-21,1,5,плотность,66.0,мельница_5
2026-01-21,1,5,слив_гидроциклон,43.0,ГЦ_1ст
2026-01-21,1,5,слив_гидроциклон,35.0,ГЦ_2ст
2026-01-21,1,5,сгуститель,42.0,сгуститель_1
2026-01-21,1,5,сгуститель,34.0,сгуститель_2
2026-01-21,1,5,классификатор,53.0,классификатор_1
2026-01-21,1,5,классификатор,56.0,классификатор_3
2026-01-21,1,5,классификатор,51.0,классификатор_5
2026-01-21,1,5,ситовой_анализ,53.0,ГЦ_1ст
2026-01-21,1,5,ситовой_анализ,75.0,ГЦ_2ст
2026-01-21,1,5,производительность,39.7,мельница_1
2026-01-21,1,5,производительность,0.0,мельница_2
2026-01-21,1,5,производительность,40.611,мельница_3
2026-01-21,1,5,производительность,37.0,мельница_4
2026-01-21,1,5,производительность,11.81,мельница_5
2026-01-21,1,5,производительность,129.121,всего
2026-01-21,1,5,выпуск_мкр,4.0,МКР
2026-01-21,1,6,производительность,42.4,мельница_1
2026-01-21,1,6,производительность,0.0,мельница_2
2026-01-21,1,6,производительность,38.98,мельница_3
2026-01-21,1,6,производительность,37.0,мельница_4
2026-01-21,1,6,производительность,12.52,мельница_5
2026-01-21,1,6,производительность,130.9,всего
2026-01-21,1,6,выпуск_мкр,3.0,МКР
2026-01-21,1,7,производительность,41.9,мельница_1
2026-01-21,1,7,производительность,0.0,мельница_2
2026-01-21,1,7,производительность,39.83,мельница_3
2026-01-21,1,7,производительность,37.0,мельница_4
2026-01-21,1,7,производительность,7.95,мельница_5
2026-01-21,1,7,производительность,126.67999999999999,всего
2026-01-21,1,7,выпуск_мкр,4.0,МКР
2026-01-21,1,8,производительность,40.7,мельница_1
2026-01-21,1,8,производительность,0.0,мельница_2
2026-01-21,1,8,производительность,36.827,мельница_3
2026-01-21,1,8,производительность,35.0,мельница_4
2026-01-21,1,8,производительность,14.98,мельница_5
2026-01-21,1,8,производительность,127.507,всего
2026-01-21,1,8,выпуск_мкр,6.0,МКР
2026-01-21,1,среднее,плотность_ср,70.0,мельница_1
2026-01-21,1,среднее,плотность_ср,58.5,мельница_2
2026-01-21,1,среднее,плотность_ср,74.5,мельница_3
2026-01-21,1,среднее,плотность_ср,67.0,мельница_4
2026-01-21,1,среднее,плотность_ср,65.0,мельница_5
2026-01-21,1,среднее,слив_гидроциклон_ср,44.0,ГЦ_1ст
2026-01-21,1,среднее,слив_гидроциклон_ср,36.5,ГЦ_2ст
2026-01-21,1,среднее,производительность_итого,1524.44,всего
2026-01-21,1,,счетчик_начало,21.0,мельница_1
2026-01-21,1,,счетчик_конец,527883.8999999999,мельница_1
2026-01-21,1,,переработка,528374.9999999999,мельница_1
2026-01-21,1,,счетчик_начало,22.0,мельница_2
2026-01-21,1,,счетчик_конец,825819.4830000001,мельница_2
2026-01-21,1,,переработка,826265.9030000002,мельница_2
2026-01-21,1,,счетчик_начало,23.0,мельница_3
2026-01-21,1,,счетчик_конец,517168.0,мельница_3
2026-01-21,1,,переработка,517613.0,мельница_3
2026-01-21,1,,счетчик_начало,24.0,мельница_4
2026-01-21,1,,счетчик_конец,5515.939999999999,мельница_4
2026-01-21,1,,переработка,5657.859999999999,мельница_4
2026-01-21,1,,счетчик_начало,1.0,мельница_5
2026-01-21,1,,счетчик_начало,2.0,мельница_6
2026-01-21,1,,загрузка_шаров_диаметр,60.0,мельница_1
2026-01-21,1,,загрузка_шаров_вес,0.1,мельница_1
2026-01-21,1,,загрузка_шаров_примечание,новые,мельница_1
2026-01-21,1,,загрузка_шаров_диаметр,20.0,мельница_2
2026-01-21,1,,загрузка_шаров_вес,0.15,мельница_2
2026-01-21,1,,загрузка_шаров_примечание,новые,мельница_2
2026-01-21,1,,загрузка_шаров_диаметр,60.0,мельница_3
2026-01-21,1,,загрузка_шаров_вес,0.1,мельница_3
2026-01-21,1,,загрузка_шаров_примечание,новые,мельница_3
2026-01-21,1,,загрузка_шаров_диаметр,60.0,мельница_4
2026-01-21,1,,загрузка_шаров_вес,0.2,мельница_4
2026-01-21,1,,загрузка_шаров_примечание,новые,мельница_4
2026-01-21,1,,мкр_остаток_начало,79.0,МКР
2026-01-21,1,,мкр_выпуск,55.0,МКР
2026-01-21,1,,мкр_отгружено,20.0,МКР
2026-01-21,1,,мкр_остаток_конец,114.0,МКР
2026-01-21,1,21:00,ph,9.93,ГЦ_1
2026-01-21,1,23:00,ph,9.62,ГЦ_1
2026-01-21,1,03:00,ph,9.46,ГЦ_1
2026-01-21,1,05:00,ph,9.37,ГЦ_1
2026-01-21,1,07:00,ph,9.55,ГЦ_1
2026-01-21,1,среднее,ph_ср,9.559999999999999,ГЦ_1
2026-01-21,2,9,производительность,0.0,мельница_2
2026-01-21,2,9,производительность,0.0,всего
2026-01-21,2,10,производительность,0.0,мельница_2
2026-01-21,2,10,производительность,0.0,всего
2026-01-21,2,11,производительность,0.0,мельница_2
2026-01-21,2,11,производительность,0.0,всего
2026-01-21,2,12,производительность,0.0,мельница_2
2026-01-21,2,12,производительность,0.0,всего
2026-01-21,2,13,производительность,0.0,мельница_2
2026-01-21,2,13,производительность,0.0,всего
2026-01-21,2,14,производительность,0.0,мельница_2
2026-01-21,2,14,производительность,0.0,всего
2026-01-21,2,15,производительность,0.0,мельница_2
2026-01-21,2,15,производительность,0.0,всего
2026-01-21,2,16,производительность,0.0,мельница_2
2026-01-21,2,16,производительность,0.0,всего
2026-01-21,2,17,производительность,0.0,мельница_2
2026-01-21,2,17,производительность,0.0,всего
2026-01-21,2,18,производительность,0.0,мельница_2
2026-01-21,2,18,производительность,0.0,всего
2026-01-21,2,19,производительность,0.0,мельница_2
2026-01-21,2,19,производительность,0.0,всего
2026-01-21,2,20,производительность,0.0,мельница_2
2026-01-21,2,20,производительность,0.0,всего
2026-01-21,2,среднее,производительность_итого,0.0,всего
2026-01-21,2,,счетчик_начало,9.0,мельница_1
2026-01-21,2,,счетчик_конец,510645.7,мельница_1
2026-01-21,2,,переработка,510645.7,мельница_1
2026-01-21,2,,счетчик_начало,10.0,мельница_2
2026-01-21,2,,счетчик_конец,810050.111,мельница_2
2026-01-21,2,,переработка,810050.111,мельница_2
2026-01-21,2,,счетчик_начало,11.0,мельница_3
2026-01-21,2,,счетчик_конец,502461.0,мельница_3
2026-01-21,2,,переработка,502461.0,мельница_3
2026-01-21,2,,счетчик_начало,12.0,мельница_4
2026-01-21,2,,счетчик_конец,101.317,мельница_4
2026-01-21,2,,переработка,101.317,мельница_4
2026-01-21,2,,счетчик_начало,13.0,мельница_5
2026-01-21,2,,счетчик_начало,14.0,мельница_6
2026-01-21,2,,мкр_остаток_начало,83.0,МКР
2026-01-21,2,,мкр_выпуск,0.0,МКР
2026-01-21,2,,мкр_остаток_конец,83.0,МКР
2026-01-22,1,21,производительность,0.0,мельница_2
2026-01-22,1,21,производительность,0.0,всего
2026-01-22,1,22,производительность,0.0,мельница_2
2026-01-22,1,22,производительность,0.0,всего
2026-01-22,1,23,производительность,0.0,мельница_2
2026-01-22,1,23,производительность,0.0,всего
2026-01-22,1,24,производительность,0.0,мельница_2
2026-01-22,1,24,производительность,0.0,всего
2026-01-22,1,1,производительность,0.0,мельница_2
2026-01-22,1,1,производительность,0.0,всего
2026-01-22,1,2,производительность,0.0,мельница_2
2026-01-22,1,2,производительность,0.0,всего
2026-01-22,1,3,производительность,0.0,мельница_2
2026-01-22,1,3,производительность,0.0,всего
2026-01-22,1,4,производительность,0.0,мельница_2
2026-01-22,1,4,производительность,0.0,всего
2026-01-22,1,5,производительность,0.0,мельница_2
2026-01-22,1,5,производительность,0.0,всего
2026-01-22,1,6,производительность,0.0,мельница_2
2026-01-22,1,6,производительность,0.0,всего
2026-01-22,1,7,производительность,0.0,мельница_2
2026-01-22,1,7,производительность,0.0,всего
2026-01-22,1,8,производительность,0.0,мельница_2
2026-01-22,1,8,производительность,0.0,всего
2026-01-22,1,среднее,производительность_итого,0.0,всего
2026-01-22,1,,счетчик_начало,21.0,мельница_1
2026-01-22,1,,счетчик_конец,510168.7,мельница_1
2026-01-22,1,,переработка,510168.7,мельница_1
2026-01-22,1,,счетчик_начало,22.0,мельница_2
2026-01-22,1,,счетчик_конец,810050.111,мельница_2
2026-01-22,1,,переработка,810050.111,мельница_2
2026-01-22,1,,счетчик_начало,23.0,мельница_3
2026-01-22,1,,счетчик_конец,502129.0,мельница_3
2026-01-22,1,,переработка,502129.0,мельница_3
2026-01-22,1,,счетчик_начало,24.0,мельница_4
2026-01-22,1,,счетчик_конец,8613.78,мельница_4
2026-01-22,1,,переработка,8613.78,мельница_4
2026-01-22,1,,счетчик_начало,1.0,мельница_5
2026-01-22,1,,счетчик_начало,2.0,мельница_6
2026-01-22,1,,мкр_остаток_начало,73.0,МКР
2026-01-22,1,,мкр_выпуск,0.0,МКР
2026-01-22,1,,мкр_остаток_конец,73.0,МКР
2026-01-22,2,9,производительность,0.0,мельница_2
2026-01-22,2,9,производительность,0.0,всего
2026-01-22,2,10,производительность,0.0,мельница_2
2026-01-22,2,10,производительность,0.0,всего
2026-01-22,2,11,производительность,0.0,мельница_2
2026-01-22,2,11,производительность,0.0,всего
2026-01-22,2,12,производительность,0.0,мельница_2
2026-01-22,2,12,производительность,0.0,всего
2026-01-22,2,13,производительность,0.0,мельница_2
2026-01-22,2,13,производительность,0.0,всего
2026-01-22,2,14,производительность,0.0,мельница_2
2026-01-22,2,14,производительность,0.0,всего
2026-01-22,2,15,производительность,0.0,мельница_2
2026-01-22,2,15,производительность,0.0,всего
2026-01-22,2,16,производительность,0.0,мельница_2
2026-01-22,2,16,производительность,0.0,всего
2026-01-22,2,17,производительность,0.0,мельница_2
2026-01-22,2,17,производительность,0.0,всего
2026-01-22,2,18,производительность,0.0,мельница_2
2026-01-22,2,18,производительность,0.0,всего
2026-01-22,2,19,производительность,0.0,мельница_2
2026-01-22,2,19,производительность,0.0,всего
2026-01-22,2,20,производительность,0.0,мельница_2
2026-01-22,2,20,производительность,0.0,всего
2026-01-22,2,среднее,производительность_итого,0.0,всего
2026-01-22,2,,счетчик_начало,9.0,мельница_1
2026-01-22,2,,счетчик_конец,510645.7,мельница_1
2026-01-22,2,,переработка,510645.7,мельница_1
2026-01-22,2,,счетчик_начало,10.0,мельница_2
2026-01-22,2,,счетчик_конец,810050.111,мельница_2
2026-01-22,2,,переработка,810050.111,мельница_2
2026-01-22,2,,счетчик_начало,11.0,мельница_3
2026-01-22,2,,счетчик_конец,502461.0,мельница_3
2026-01-22,2,,переработка,502461.0,мельница_3
2026-01-22,2,,счетчик_начало,12.0,мельница_4
2026-01-22,2,,счетчик_конец,101.317,мельница_4
2026-01-22,2,,переработка,101.317,мельница_4
2026-01-22,2,,счетчик_начало,13.0,мельница_5
2026-01-22,2,,счетчик_начало,14.0,мельница_6
2026-01-22,2,,мкр_остаток_начало,83.0,МКР
2026-01-22,2,,мкр_выпуск,0.0,МКР
2026-01-22,2,,мкр_остаток_конец,83.0,МКР
2026-01-23,1,21,производительность,0.0,мельница_2
2026-01-23,1,21,производительность,0.0,всего
2026-01-23,1,22,производительность,0.0,мельница_2
2026-01-23,1,22,производительность,0.0,всего
2026-01-23,1,23,производительность,0.0,мельница_2
2026-01-23,1,23,производительность,0.0,всего
2026-01-23,1,24,производительность,0.0,мельница_2
2026-01-23,1,24,производительность,0.0,всего
2026-01-23,1,1,производительность,0.0,мельница_2
2026-01-23,1,1,производительность,0.0,всего
2026-01-23,1,2,производительность,0.0,мельница_2
2026-01-23,1,2,производительность,0.0,всего
2026-01-23,1,3,производительность,0.0,мельница_2
2026-01-23,1,3,производительность,0.0,всего
2026-01-23,1,4,производительность,0.0,мельница_2
2026-01-23,1,4,производительность,0.0,всего
2026-01-23,1,5,производительность,0.0,мельница_2
2026-01-23,1,5,производительность,0.0,всего
2026-01-23,1,6,производительность,0.0,мельница_2
2026-01-23,1,6,производительность,0.0,всего
2026-01-23,1,7,производительность,0.0,мельница_2
2026-01-23,1,7,производительность,0.0,всего
2026-01-23,1,8,производительность,0.0,мельница_2
2026-01-23,1,8,производительность,0.0,всего
2026-01-23,1,среднее,производительность_итого,0.0,всего
2026-01-23,1,,счетчик_начало,21.0,мельница_1
2026-01-23,1,,счетчик_конец,510168.7,мельница_1
2026-01-23,1,,переработка,510168.7,мельница_1
2026-01-23,1,,счетчик_начало,22.0,мельница_2
2026-01-23,1,,счетчик_конец,810050.111,мельница_2
2026-01-23,1,,переработка,810050.111,мельница_2
2026-01-23,1,,счетчик_начало,23.0,мельница_3
2026-01-23,1,,счетчик_конец,502129.0,мельница_3
2026-01-23,1,,переработка,502129.0,мельница_3
2026-01-23,1,,счетчик_начало,24.0,мельница_4
2026-01-23,1,,счетчик_конец,8613.78,мельница_4
2026-01-23,1,,переработка,8613.78,мельница_4
2026-01-23,1,,счетчик_начало,1.0,мельница_5
2026-01-23,1,,счетчик_начало,2.0,мельница_6
2026-01-23,1,,мкр_остаток_начало,73.0,МКР
2026-01-23,1,,мкр_выпуск,0.0,МКР
2026-01-23,1,,мкр_остаток_конец,73.0,МКР
2026-01-23,2,9,производительность,0.0,мельница_2
2026-01-23,2,9,производительность,0.0,всего
2026-01-23,2,10,производительность,0.0,мельница_2
2026-01-23,2,10,производительность,0.0,всего
2026-01-23,2,11,производительность,0.0,мельница_2
2026-01-23,2,11,производительность,0.0,всего
2026-01-23,2,12,производительность,0.0,мельница_2
2026-01-23,2,12,производительность,0.0,всего
2026-01-23,2,13,производительность,0.0,мельница_2
2026-01-23,2,13,производительность,0.0,всего
2026-01-23,2,14,производительность,0.0,мельница_2
2026-01-23,2,14,производительность,0.0,всего
2026-01-23,2,15,производительность,0.0,мельница_2
2026-01-23,2,15,производительность,0.0,всего
2026-01-23,2,16,производительность,0.0,мельница_2
2026-01-23,2,16,производительность,0.0,всего
2026-01-23,2,17,производительность,0.0,мельница_2
2026-01-23,2,17,производительность,0.0,всего
2026-01-23,2,18,производительность,0.0,мельница_2
2026-01-23,2,18,производительность,0.0,всего
2026-01-23,2,19,производительность,0.0,мельница_2
2026-01-23,2,19,производительность,0.0,всего
2026-01-23,2,20,производительность,0.0,мельница_2
2026-01-23,2,20,производительность,0.0,всего
2026-01-23,2,среднее,производительность_итого,0.0,всего
2026-01-23,2,,счетчик_начало,9.0,мельница_1
2026-01-23,2,,счетчик_конец,510645.7,мельница_1
2026-01-23,2,,переработка,510645.7,мельница_1
2026-01-23,2,,счетчик_начало,10.0,мельница_2
2026-01-23,2,,счетчик_конец,810050.111,мельница_2
2026-01-23,2,,переработка,810050.111,мельница_2
2026-01-23,2,,счетчик_начало,11.0,мельница_3
2026-01-23,2,,счетчик_конец,502461.0,мельница_3
2026-01-23,2,,переработка,502461.0,мельница_3
2026-01-23,2,,счетчик_начало,12.0,мельница_4
2026-01-23,2,,счетчик_конец,101.317,мельница_4
2026-01-23,2,,переработка,101.317,мельница_4
2026-01-23,2,,счетчик_начало,13.0,мельница_5
2026-01-23,2,,счетчик_начало,14.0,мельница_6
2026-01-23,2,,мкр_остаток_начало,83.0,МКР
2026-01-23,2,,мкр_выпуск,0.0,МКР
2026-01-23,2,,мкр_остаток_конец,83.0,МКР
2026-01-24,1,21,производительность,0.0,мельница_2
2026-01-24,1,21,производительность,0.0,всего
2026-01-24,1,22,производительность,0.0,мельница_2
2026-01-24,1,22,производительность,0.0,всего
2026-01-24,1,23,производительность,0.0,мельница_2
2026-01-24,1,23,производительность,0.0,всего
2026-01-24,1,24,производительность,0.0,мельница_2
2026-01-24,1,24,производительность,0.0,всего
2026-01-24,1,1,производительность,0.0,мельница_2
2026-01-24,1,1,производительность,0.0,всего
2026-01-24,1,2,производительность,0.0,мельница_2
2026-01-24,1,2,производительность,0.0,всего
2026-01-24,1,3,производительность,0.0,мельница_2
2026-01-24,1,3,производительность,0.0,всего
2026-01-24,1,4,производительность,0.0,мельница_2
2026-01-24,1,4,производительность,0.0,всего
2026-01-24,1,5,производительность,0.0,мельница_2
2026-01-24,1,5,производительность,0.0,всего
2026-01-24,1,6,производительность,0.0,мельница_2
2026-01-24,1,6,производительность,0.0,всего
2026-01-24,1,7,производительность,0.0,мельница_2
2026-01-24,1,7,производительность,0.0,всего
2026-01-24,1,8,производительность,0.0,мельница_2
2026-01-24,1,8,производительность,0.0,всего
2026-01-24,1,среднее,производительность_итого,0.0,всего
2026-01-24,1,,счетчик_начало,21.0,мельница_1
2026-01-24,1,,счетчик_конец,510168.7,мельница_1
2026-01-24,1,,переработка,510168.7,мельница_1
2026-01-24,1,,счетчик_начало,22.0,мельница_2
2026-01-24,1,,счетчик_конец,810050.111,мельница_2
2026-01-24,1,,переработка,810050.111,мельница_2
2026-01-24,1,,счетчик_начало,23.0,мельница_3
2026-01-24,1,,счетчик_конец,502129.0,мельница_3
2026-01-24,1,,переработка,502129.0,мельница_3
2026-01-24,1,,счетчик_начало,24.0,мельница_4
2026-01-24,1,,счетчик_конец,8613.78,мельница_4
2026-01-24,1,,переработка,8613.78,мельница_4
2026-01-24,1,,счетчик_начало,1.0,мельница_5
2026-01-24,1,,счетчик_начало,2.0,мельница_6
2026-01-24,1,,мкр_остаток_начало,73.0,МКР
2026-01-24,1,,мкр_выпуск,0.0,МКР
2026-01-24,1,,мкр_остаток_конец,73.0,МКР
2026-01-24,2,9,производительность,0.0,мельница_2
2026-01-24,2,9,производительность,0.0,всего
2026-01-24,2,10,производительность,0.0,мельница_2
2026-01-24,2,10,производительность,0.0,всего
2026-01-24,2,11,производительность,0.0,мельница_2
2026-01-24,2,11,производительность,0.0,всего
2026-01-24,2,12,производительность,0.0,мельница_2
2026-01-24,2,12,производительность,0.0,всего
2026-01-24,2,13,производительность,0.0,мельница_2
2026-01-24,2,13,производительность,0.0,всего
2026-01-24,2,14,производительность,0.0,мельница_2
2026-01-24,2,14,производительность,0.0,всего
2026-01-24,2,15,производительность,0.0,мельница_2
2026-01-24,2,15,производительность,0.0,всего
2026-01-24,2,16,производительность,0.0,мельница_2
2026-01-24,2,16,производительность,0.0,всего
2026-01-24,2,17,производительность,0.0,мельница_2
2026-01-24,2,17,производительность,0.0,всего
2026-01-24,2,18,производительность,0.0,мельница_2
2026-01-24,2,18,производительность,0.0,всего
2026-01-24,2,19,производительность,0.0,мельница_2
2026-01-24,2,19,производительность,0.0,всего
2026-01-24,2,20,производительность,0.0,мельница_2
2026-01-24,2,20,производительность,0.0,всего
2026-01-24,2,среднее,производительность_итого,0.0,всего
2026-01-24,2,,счетчик_начало,9.0,мельница_1
2026-01-24,2,,счетчик_конец,510645.7,мельница_1
2026-01-24,2,,переработка,510645.7,мельница_1
2026-01-24,2,,счетчик_начало,10.0,мельница_2
2026-01-24,2,,счетчик_конец,810050.111,мельница_2
2026-01-24,2,,переработка,810050.111,мельница_2
2026-01-24,2,,счетчик_начало,11.0,мельница_3
2026-01-24,2,,счетчик_конец,502461.0,мельница_3
2026-01-24,2,,переработка,502461.0,мельница_3
2026-01-24,2,,счетчик_начало,12.0,мельница_4
2026-01-24,2,,счетчик_конец,101.317,мельница_4
2026-01-24,2,,переработка,101.317,мельница_4
2026-01-24,2,,счетчик_начало,13.0,мельница_5
2026-01-24,2,,счетчик_начало,14.0,мельница_6
2026-01-24,2,,мкр_остаток_начало,83.0,МКР
2026-01-24,2,,мкр_выпуск,0.0,МКР
2026-01-24,2,,мкр_остаток_конец,83.0,МКР
2026-01-25,1,21,производительность,0.0,мельница_2
2026-01-25,1,21,производительность,0.0,всего
2026-01-25,1,22,производительность,0.0,мельница_2
2026-01-25,1,22,производительность,0.0,всего
2026-01-25,1,23,производительность,0.0,мельница_2
2026-01-25,1,23,производительность,0.0,всего
2026-01-25,1,24,производительность,0.0,мельница_2
2026-01-25,1,24,производительность,0.0,всего
2026-01-25,1,1,производительность,0.0,мельница_2
2026-01-25,1,1,производительность,0.0,всего
2026-01-25,1,2,производительность,0.0,мельница_2
2026-01-25,1,2,производительность,0.0,всего
2026-01-25,1,3,производительность,0.0,мельница_2
2026-01-25,1,3,производительность,0.0,всего
2026-01-25,1,4,производительность,0.0,мельница_2
2026-01-25,1,4,производительность,0.0,всего
2026-01-25,1,5,производительность,0.0,мельница_2
2026-01-25,1,5,производительность,0.0,всего
2026-01-25,1,6,производительность,0.0,мельница_2
2026-01-25,1,6,производительность,0.0,всего
2026-01-25,1,7,производительность,0.0,мельница_2
2026-01-25,1,7,производительность,0.0,всего
2026-01-25,1,8,производительность,0.0,мельница_2
2026-01-25,1,8,производительность,0.0,всего
2026-01-25,1,среднее,производительность_итого,0.0,всего
2026-01-25,1,,счетчик_начало,21.0,мельница_1
2026-01-25,1,,счетчик_конец,510168.7,мельница_1
2026-01-25,1,,переработка,510168.7,мельница_1
2026-01-25,1,,счетчик_начало,22.0,мельница_2
2026-01-25,1,,счетчик_конец,810050.111,мельница_2
2026-01-25,1,,переработка,810050.111,мельница_2
2026-01-25,1,,счетчик_начало,23.0,мельница_3
2026-01-25,1,,счетчик_конец,502129.0,мельница_3
2026-01-25,1,,переработка,502129.0,мельница_3
2026-01-25,1,,счетчик_начало,24.0,мельница_4
2026-01-25,1,,счетчик_конец,8613.78,мельница_4
2026-01-25,1,,переработка,8613.78,мельница_4
2026-01-25,1,,счетчик_начало,1.0,мельница_5
2026-01-25,1,,счетчик_начало,2.0,мельница_6
2026-01-25,1,,мкр_остаток_начало,73.0,МКР
2026-01-25,1,,мкр_выпуск,0.0,МКР
2026-01-25,1,,мкр_остаток_конец,73.0,МКР
2026-01-25,2,9,производительность,0.0,мельница_2
2026-01-25,2,9,производительность,0.0,всего
2026-01-25,2,10,производительность,0.0,мельница_2
2026-01-25,2,10,производительность,0.0,всего
2026-01-25,2,11,производительность,0.0,мельница_2
2026-01-25,2,11,производительность,0.0,всего
2026-01-25,2,12,производительность,0.0,мельница_2
2026-01-25,2,12,производительность,0.0,всего
2026-01-25,2,13,производительность,0.0,мельница_2
2026-01-25,2,13,производительность,0.0,всего
2026-01-25,2,14,производительность,0.0,мельница_2
2026-01-25,2,14,производительность,0.0,всего
2026-01-25,2,15,производительность,0.0,мельница_2
2026-01-25,2,15,производительность,0.0,всего
2026-01-25,2,16,производительность,0.0,мельница_2
2026-01-25,2,16,производительность,0.0,всего
2026-01-25,2,17,производительность,0.0,мельница_2
2026-01-25,2,17,производительность,0.0,всего
2026-01-25,2,18,производительность,0.0,мельница_2
2026-01-25,2,18,производительность,0.0,всего
2026-01-25,2,19,производительность,0.0,мельница_2
2026-01-25,2,19,производительность,0.0,всего
2026-01-25,2,20,производительность,0.0,мельница_2
2026-01-25,2,20,производительность,0.0,всего
2026-01-25,2,среднее,производительность_итого,0.0,всего
2026-01-25,2,,счетчик_начало,9.0,мельница_1
2026-01-25,2,,счетчик_конец,510645.7,мельница_1
2026-01-25,2,,переработка,510645.7,мельница_1
2026-01-25,2,,счетчик_начало,10.0,мельница_2
2026-01-25,2,,счетчик_конец,810050.111,мельница_2
2026-01-25,2,,переработка,810050.111,мельница_2
2026-01-25,2,,счетчик_начало,11.0,мельница_3
2026-01-25,2,,счетчик_конец,502461.0,мельница_3
2026-01-25,2,,переработка,502461.0,мельница_3
2026-01-25,2,,счетчик_начало,12.0,мельница_4
2026-01-25,2,,счетчик_конец,101.317,мельница_4
2026-01-25,2,,переработка,101.317,мельница_4
2026-01-25,2,,счетчик_начало,13.0,мельница_5
2026-01-25,2,,счетчик_начало,14.0,мельница_6
2026-01-25,2,,мкр_остаток_начало,83.0,МКР
2026-01-25,2,,мкр_выпуск,0.0,МКР
2026-01-25,2,,мкр_остаток_конец,83.0,МКР
2026-01-26,1,21,производительность,0.0,мельница_2
2026-01-26,1,21,производительность,0.0,всего
2026-01-26,1,22,производительность,0.0,мельница_2
2026-01-26,1,22,производительность,0.0,всего
2026-01-26,1,23,производительность,0.0,мельница_2
2026-01-26,1,23,производительность,0.0,всего
2026-01-26,1,24,производительность,0.0,мельница_2
2026-01-26,1,24,производительность,0.0,всего
2026-01-26,1,1,производительность,0.0,мельница_2
2026-01-26,1,1,производительность,0.0,всего
2026-01-26,1,2,производительность,0.0,мельница_2
2026-01-26,1,2,производительность,0.0,всего
2026-01-26,1,3,производительность,0.0,мельница_2
2026-01-26,1,3,производительность,0.0,всего
2026-01-26,1,4,производительность,0.0,мельница_2
2026-01-26,1,4,производительность,0.0,всего
2026-01-26,1,5,производительность,0.0,мельница_2
2026-01-26,1,5,производительность,0.0,всего
2026-01-26,1,6,производительность,0.0,мельница_2
2026-01-26,1,6,производительность,0.0,всего
2026-01-26,1,7,производительность,0.0,мельница_2
2026-01-26,1,7,производительность,0.0,всего
2026-01-26,1,8,производительность,0.0,мельница_2
2026-01-26,1,8,производительность,0.0,всего
2026-01-26,1,среднее,производительность_итого,0.0,всего
2026-01-26,1,,счетчик_начало,21.0,мельница_1
2026-01-26,1,,счетчик_конец,510168.7,мельница_1
2026-01-26,1,,переработка,510168.7,мельница_1
2026-01-26,1,,счетчик_начало,22.0,мельница_2
2026-01-26,1,,счетчик_конец,810050.111,мельница_2
2026-01-26,1,,переработка,810050.111,мельница_2
2026-01-26,1,,счетчик_начало,23.0,мельница_3
2026-01-26,1,,счетчик_конец,502129.0,мельница_3
2026-01-26,1,,переработка,502129.0,мельница_3
2026-01-26,1,,счетчик_начало,24.0,мельница_4
2026-01-26,1,,счетчик_конец,8613.78,мельница_4
2026-01-26,1,,переработка,8613.78,мельница_4
2026-01-26,1,,счетчик_начало,1.0,мельница_5
2026-01-26,1,,счетчик_начало,2.0,мельница_6
2026-01-26,1,,мкр_остаток_начало,73.0,МКР
2026-01-26,1,,мкр_выпуск,0.0,МКР
2026-01-26,1,,мкр_остаток_конец,73.0,МКР
2026-01-26,2,9,производительность,0.0,мельница_2
2026-01-26,2,9,производительность,0.0,всего
2026-01-26,2,10,производительность,0.0,мельница_2
2026-01-26,2,10,производительность,0.0,всего
2026-01-26,2,11,производительность,0.0,мельница_2
2026-01-26,2,11,производительность,0.0,всего
2026-01-26,2,12,производительность,0.0,мельница_2
2026-01-26,2,12,производительность,0.0,всего
2026-01-26,2,13,производительность,0.0,мельница_2
2026-01-26,2,13,производительность,0.0,всего
2026-01-26,2,14,производительность,0.0,мельница_2
2026-01-26,2,14,производительность,0.0,всего
2026-01-26,2,15,производительность,0.0,мельница_2
2026-01-26,2,15,производительность,0.0,всего
